SourceId;DataCategoryId;PollingModeId;PollingInterval;SlowPollingInterval
Domain.PLC_M0042_DP.M0042DP.M0042DP.M0042DP_CPU.M0042DP_EIPAdapter;Data3000ms;FiberMode;3000;15000
Domain.PLC_M0042_DP.M0042DP.M0042DP.M0042DP_CPU.M0042DP_EIPAdapter;Data3000ms;RadioMode;30000;30000
Domain.PLC_M0042_DP.M0042DP.M0042DP.M0042DP_CPU.M0042DP_EIPAdapter;Data3000ms;SatelliteMode;15000;30000
